variable,api,year,month,date,valor,periodo
Subyacente - Servicios,v_subyacente_servicios,2021,11,2021-11-01,111.1736137763,Nov 2021
Subyacente - Servicios,v_subyacente_servicios,2021,12,2021-12-01,111.9247978253,Dic 2021
Subyacente - Servicios,v_subyacente_servicios,2022,1,2022-01-01,112.1325824504,Ene 2022
Subyacente - Servicios,v_subyacente_servicios,2022,2,2022-02-01,112.7166657187,Feb 2022
Subyacente - Servicios,v_subyacente_servicios,2022,3,2022-03-01,113.2465391548,Mar 2022
Subyacente - Servicios,v_subyacente_servicios,2022,4,2022-04-01,113.7950166049,Abr 2022
Subyacente - Servicios,v_subyacente_servicios,2022,5,2022-05-01,114.1681877201,May 2022
Subyacente - Servicios,v_subyacente_servicios,2022,6,2022-06-01,114.7347780459,Jun 2022
Subyacente - Servicios,v_subyacente_servicios,2022,7,2022-07-01,115.3119332876,Jul 2022
Subyacente - Servicios,v_subyacente_servicios,2022,8,2022-08-01,115.7664646156,Ago 2022
Subyacente - Servicios,v_subyacente_servicios,2022,9,2022-09-01,116.1763310231,Sep 2022
Subyacente - Servicios,v_subyacente_servicios,2022,10,2022-10-01,116.5603398333,Oct 2022
Subyacente - Servicios,v_subyacente_servicios,2022,11,2022-11-01,117.1170915492,Nov 2022
Subyacente - Servicios,v_subyacente_servicios,2022,12,2022-12-01,117.7392388477,Dic 2022
Subyacente - Servicios,v_subyacente_servicios,2023,1,2023-01-01,118.3065016562,Ene 2023
Subyacente - Servicios,v_subyacente_servicios,2023,2,2023-02-01,118.972707799,Feb 2023
Subyacente - Servicios,v_subyacente_servicios,2023,3,2023-03-01,119.7096436991,Mar 2023
Subyacente - Servicios,v_subyacente_servicios,2023,4,2023-04-01,120.0134147279,Abr 2023
Subyacente - Servicios,v_subyacente_servicios,2023,5,2023-05-01,120.3649959275,May 2023
Subyacente - Servicios,v_subyacente_servicios,2023,6,2023-06-01,120.7573054984,Jun 2023
Subyacente - Servicios,v_subyacente_servicios,2023,7,2023-07-01,121.3486208395,Jul 2023
Subyacente - Servicios,v_subyacente_servicios,2023,8,2023-08-01,121.7266029728,Ago 2023
Subyacente - Servicios,v_subyacente_servicios,2023,9,2023-09-01,122.2475920044,Sep 2023
Subyacente - Servicios,v_subyacente_servicios,2023,10,2023-10-01,122.7859233863,Oct 2023
Subyacente - Servicios,v_subyacente_servicios,2023,11,2023-11-01,123.2978285912,Nov 2023
Subyacente - Servicios,v_subyacente_servicios,2023,12,2023-12-01,124.0156742225,Dic 2023
Subyacente - Servicios,v_subyacente_servicios,2024,1,2024-01-01,124.5162076244,Ene 2024
Subyacente - Servicios,v_subyacente_servicios,2024,2,2024-02-01,125.2725727693,Feb 2024
Subyacente - Servicios,v_subyacente_servicios,2024,3,2024-03-01,126.1369332036,Mar 2024
Subyacente - Servicios,v_subyacente_servicios,2024,4,2024-04-01,126.2689408376,Abr 2024
Subyacente - Servicios,v_subyacente_servicios,2024,5,2024-05-01,126.6461026643,May 2024
Subyacente - Servicios,v_subyacente_servicios,2024,6,2024-06-01,126.9818236718,Jun 2024
Subyacente - Servicios,v_subyacente_servicios,2024,7,2024-07-01,127.6817329149,Jul 2024
Subyacente - Servicios,v_subyacente_servicios,2024,8,2024-08-01,128.0326253054,Ago 2024
Subyacente - Servicios,v_subyacente_servicios,2024,9,2024-09-01,128.4859398181,Sep 2024
Subyacente - Servicios,v_subyacente_servicios,2024,10,2024-10-01,128.8948113588,Oct 2024
Subyacente - Servicios,v_subyacente_servicios,2024,11,2024-11-01,129.3443794732,Nov 2024
Subyacente - Servicios,v_subyacente_servicios,2024,12,2024-12-01,130.1362319492,Dic 2024
Subyacente - Servicios,v_subyacente_servicios,2025,1,2025-01-01,130.3616797108,Ene 2025
Subyacente - Servicios,v_subyacente_servicios,2025,2,2025-02-01,131.0796191635,Feb 2025
Subyacente - Servicios,v_subyacente_servicios,2025,3,2025-03-01,131.6226645808,Mar 2025
Subyacente - Servicios,v_subyacente_servicios,2025,4,2025-04-01,132.022232028,Abr 2025
Subyacente - Servicios,v_subyacente_servicios,2025,5,2025-05-01,132.3382275141,May 2025
Subyacente - Servicios,v_subyacente_servicios,2025,6,2025-06-01,132.8435096858,Jun 2025
Subyacente - Servicios,v_subyacente_servicios,2025,7,2025-07-01,133.3550234633,Jul 2025
Subyacente - Servicios,v_subyacente_servicios,2025,8,2025-08-01,133.6612551422,Ago 2025
Subyacente - Servicios,v_subyacente_servicios,2025,9,2025-09-01,134.094076775,Sep 2025
Subyacente - Servicios,v_subyacente_servicios,2025,10,2025-10-01,134.6190483919,Oct 2025
Subyacente - Servicios,v_subyacente_servicios,2025,11,2025-11-01,135.1498735503,Nov 2025
Subyacente - Servicios,v_subyacente_servicios,2025,12,2025-12-01,135.7966028584,Dic 2025
Subyacente - Servicios,v_subyacente_servicios,2026,1,2026-01-01,136.1987570338,Ene 2026
INPC CCM,v_inpc_ccm,2018,1,2018-01-01,,Ene 2018
INPC CCM,v_inpc_ccm,2018,2,2018-02-01,,Feb 2018
INPC CCM,v_inpc_ccm,2018,3,2018-03-01,,Mar 2018
INPC CCM,v_inpc_ccm,2018,4,2018-04-01,,Abr 2018
INPC CCM,v_inpc_ccm,2018,5,2018-05-01,,May 2018
INPC CCM,v_inpc_ccm,2018,6,2018-06-01,,Jun 2018
INPC CCM,v_inpc_ccm,2018,7,2018-07-01,,Jul 2018
INPC CCM,v_inpc_ccm,2018,8,2018-08-01,100.711643941185,Ago 2018
INPC CCM,v_inpc_ccm,2018,9,2018-09-01,101.285267275887,Sep 2018
INPC CCM,v_inpc_ccm,2018,10,2018-10-01,101.878903610923,Oct 2018
INPC CCM,v_inpc_ccm,2018,11,2018-11-01,102.939994301756,Nov 2018
INPC CCM,v_inpc_ccm,2018,12,2018-12-01,103.545665791261,Dic 2018
INPC CCM,v_inpc_ccm,2019,1,2019-01-01,103.741509032238,Ene 2019
INPC CCM,v_inpc_ccm,2019,2,2019-02-01,103.68073279978,Feb 2019
INPC CCM,v_inpc_ccm,2019,3,2019-03-01,104.109883738311,Mar 2019
INPC CCM,v_inpc_ccm,2019,4,2019-04-01,103.861542222089,Abr 2019
INPC CCM,v_inpc_ccm,2019,5,2019-05-01,103.314054322605,May 2019
INPC CCM,v_inpc_ccm,2019,6,2019-06-01,103.090392490715,Jun 2019
INPC CCM,v_inpc_ccm,2019,7,2019-07-01,103.476514932879,Jul 2019
INPC CCM,v_inpc_ccm,2019,8,2019-08-01,103.448974222424,Ago 2019
INPC CCM,v_inpc_ccm,2019,9,2019-09-01,103.759024224415,Sep 2019
INPC CCM,v_inpc_ccm,2019,10,2019-10-01,104.491525621484,Oct 2019
INPC CCM,v_inpc_ccm,2019,11,2019-11-01,105.648510791033,Nov 2019
INPC CCM,v_inpc_ccm,2019,12,2019-12-01,106.214877959564,Dic 2019
INPC CCM,v_inpc_ccm,2020,1,2020-01-01,106.762271477096,Ene 2020
INPC CCM,v_inpc_ccm,2020,2,2020-02-01,107.151165867952,Feb 2020
INPC CCM,v_inpc_ccm,2020,3,2020-03-01,107.021430610186,Mar 2020
INPC CCM,v_inpc_ccm,2020,4,2020-04-01,105.408648618386,Abr 2020
INPC CCM,v_inpc_ccm,2020,5,2020-05-01,105.692517459002,May 2020
INPC CCM,v_inpc_ccm,2020,6,2020-06-01,106.578739018985,Jun 2020
INPC CCM,v_inpc_ccm,2020,7,2020-07-01,107.5503708976,Jul 2020
INPC CCM,v_inpc_ccm,2020,8,2020-08-01,108.0460510702,Ago 2020
INPC CCM,v_inpc_ccm,2020,9,2020-09-01,108.397210636,Sep 2020
INPC CCM,v_inpc_ccm,2020,10,2020-10-01,109.1620405042,Oct 2020
INPC CCM,v_inpc_ccm,2020,11,2020-11-01,109.317546382,Nov 2020
INPC CCM,v_inpc_ccm,2020,12,2020-12-01,109.873151273,Dic 2020
INPC CCM,v_inpc_ccm,2021,1,2021-01-01,111.162009434,Ene 2021
INPC CCM,v_inpc_ccm,2021,2,2021-02-01,112.0232893792,Feb 2021
INPC CCM,v_inpc_ccm,2021,3,2021-03-01,113.0340810295,Mar 2021
INPC CCM,v_inpc_ccm,2021,4,2021-04-01,113.2840461471,Abr 2021
INPC CCM,v_inpc_ccm,2021,5,2021-05-01,113.3152995499,May 2021
INPC CCM,v_inpc_ccm,2021,6,2021-06-01,114.0600759941,Jun 2021
INPC CCM,v_inpc_ccm,2021,7,2021-07-01,114.8654346384,Jul 2021
INPC CCM,v_inpc_ccm,2021,8,2021-08-01,114.9486770852,Ago 2021
INPC CCM,v_inpc_ccm,2021,9,2021-09-01,115.8422365727,Sep 2021
INPC CCM,v_inpc_ccm,2021,10,2021-10-01,116.9624230099,Oct 2021
INPC CCM,v_inpc_ccm,2021,11,2021-11-01,118.4485759061,Nov 2021
INPC CCM,v_inpc_ccm,2021,12,2021-12-01,118.7874223707,Dic 2021
INPC CCM,v_inpc_ccm,2022,1,2022-01-01,119.6878298253,Ene 2022
INPC CCM,v_inpc_ccm,2022,2,2022-02-01,120.8286234815,Feb 2022
INPC CCM,v_inpc_ccm,2022,3,2022-03-01,122.1610116385,Mar 2022
INPC CCM,v_inpc_ccm,2022,4,2022-04-01,122.6926432676,Abr 2022
INPC CCM,v_inpc_ccm,2022,5,2022-05-01,122.6284011871,May 2022
INPC CCM,v_inpc_ccm,2022,6,2022-06-01,123.8121969028,Jun 2022
INPC CCM,v_inpc_ccm,2022,7,2022-07-01,124.8105452831,Jul 2022
INPC CCM,v_inpc_ccm,2022,8,2022-08-01,125.9886676276,Ago 2022
INPC CCM,v_inpc_ccm,2022,9,2022-09-01,126.9608186554,Sep 2022
INPC CCM,v_inpc_ccm,2022,10,2022-10-01,127.5988645999,Oct 2022
INPC CCM,v_inpc_ccm,2022,11,2022-11-01,128.4567889373,Nov 2022
INPC CCM,v_inpc_ccm,2022,12,2022-12-01,128.9329339708,Dic 2022
INPC CCM,v_inpc_ccm,2023,1,2023-01-01,129.8692838875,Ene 2023
INPC CCM,v_inpc_ccm,2023,2,2023-02-01,130.6312454403,Feb 2023
INPC CCM,v_inpc_ccm,2023,3,2023-03-01,130.8469014812,Mar 2023
INPC CCM,v_inpc_ccm,2023,4,2023-04-01,130.6716464937,Abr 2023
INPC CCM,v_inpc_ccm,2023,5,2023-05-01,130.0417754646,May 2023
INPC CCM,v_inpc_ccm,2023,6,2023-06-01,129.9363099691,Jun 2023
INPC CCM,v_inpc_ccm,2023,7,2023-07-01,130.2518699649,Jul 2023
INPC CCM,v_inpc_ccm,2023,8,2023-08-01,131.2276592978,Ago 2023
INPC CCM,v_inpc_ccm,2023,9,2023-09-01,132.0538353467,Sep 2023
INPC CCM,v_inpc_ccm,2023,10,2023-10-01,132.4840525626,Oct 2023
INPC CCM,v_inpc_ccm,2023,11,2023-11-01,133.4879063166,Nov 2023
INPC CCM,v_inpc_ccm,2023,12,2023-12-01,134.4727562708,Dic 2023
INPC CCM,v_inpc_ccm,2024,1,2024-01-01,136.0018492415,Ene 2024
INPC CCM,v_inpc_ccm,2024,2,2024-02-01,135.9034879632,Feb 2024
INPC CCM,v_inpc_ccm,2024,3,2024-03-01,136.1324281279,Mar 2024
INPC CCM,v_inpc_ccm,2024,4,2024-04-01,136.3174407283,Abr 2024
INPC CCM,v_inpc_ccm,2024,5,2024-05-01,135.8325755996,May 2024
INPC CCM,v_inpc_ccm,2024,6,2024-06-01,135.8908596739,Jun 2024
INPC CCM,v_inpc_ccm,2024,7,2024-07-01,137.5486962551,Jul 2024
INPC CCM,v_inpc_ccm,2024,8,2024-08-01,137.7782326436,Ago 2024
INPC CCM,v_inpc_ccm,2024,9,2024-09-01,137.7609370213,Sep 2024
INPC CCM,v_inpc_ccm,2024,10,2024-10-01,138.3855815038,Oct 2024
INPC CCM,v_inpc_ccm,2024,11,2024-11-01,139.1331167318,Nov 2024
INPC CCM,v_inpc_ccm,2024,12,2024-12-01,139.5888945471,Dic 2024
INPC CCM,v_inpc_ccm,2025,1,2025-01-01,140.333948617,Ene 2025
INPC CCM,v_inpc_ccm,2025,2,2025-02-01,140.7382485416,Feb 2025
INPC CCM,v_inpc_ccm,2025,3,2025-03-01,141.0391253644,Mar 2025
INPC CCM,v_inpc_ccm,2025,4,2025-04-01,141.3489540045,Abr 2025
INPC CCM,v_inpc_ccm,2025,5,2025-05-01,141.7651003837,May 2025
INPC CCM,v_inpc_ccm,2025,6,2025-06-01,142.1687980149,Jun 2025
INPC CCM,v_inpc_ccm,2025,7,2025-07-01,142.4936974548,Jul 2025
INPC CCM,v_inpc_ccm,2025,8,2025-08-01,142.534394921,Ago 2025
INPC CCM,v_inpc_ccm,2025,9,2025-09-01,142.9199482536,Sep 2025
INPC CCM,v_inpc_ccm,2025,10,2025-10-01,143.3803937678,Oct 2025
INPC CCM,v_inpc_ccm,2025,11,2025-11-01,144.6004094677,Nov 2025
INPC CCM,v_inpc_ccm,2025,12,2025-12-01,144.829735176,Dic 2025
INPC CCM,v_inpc_ccm,2026,1,2026-01-01,145.387087636,Ene 2026
No subyacente,v_inpc_nsubyacente,2018,1,2018-01-01,100.366479451255,Ene 2018
No subyacente,v_inpc_nsubyacente,2018,2,2018-02-01,100.445721400826,Feb 2018
No subyacente,v_inpc_nsubyacente,2018,3,2018-03-01,100.750003968351,Mar 2018
No subyacente,v_inpc_nsubyacente,2018,4,2018-04-01,99.017076062245,Abr 2018
No subyacente,v_inpc_nsubyacente,2018,5,2018-05-01,97.653077922227,May 2018
No subyacente,v_inpc_nsubyacente,2018,6,2018-06-01,98.474878281582,Jun 2018
No subyacente,v_inpc_nsubyacente,2018,7,2018-07-01,99.721779855726,Jul 2018
No subyacente,v_inpc_nsubyacente,2018,8,2018-08-01,101.3318079942,Ago 2018
No subyacente,v_inpc_nsubyacente,2018,9,2018-09-01,102.0683000893,Sep 2018
No subyacente,v_inpc_nsubyacente,2018,10,2018-10-01,103.2450804694,Oct 2018
No subyacente,v_inpc_nsubyacente,2018,11,2018-11-01,105.9876826839,Nov 2018
No subyacente,v_inpc_nsubyacente,2018,12,2018-12-01,107.4642850625,Dic 2018
No subyacente,v_inpc_nsubyacente,2019,1,2019-01-01,107.1992050084,Ene 2019
No subyacente,v_inpc_nsubyacente,2019,2,2019-02-01,105.7220888535,Feb 2019
No subyacente,v_inpc_nsubyacente,2019,3,2019-03-01,106.2575399647,Mar 2019
No subyacente,v_inpc_nsubyacente,2019,4,2019-04-01,105.0393467676,Abr 2019
No subyacente,v_inpc_nsubyacente,2019,5,2019-05-01,103.2973144255,May 2019
No subyacente,v_inpc_nsubyacente,2019,6,2019-06-01,102.5989105629,Jun 2019
No subyacente,v_inpc_nsubyacente,2019,7,2019-07-01,103.3560299485,Jul 2019
No subyacente,v_inpc_nsubyacente,2019,8,2019-08-01,102.631561179,Ago 2019
No subyacente,v_inpc_nsubyacente,2019,9,2019-09-01,102.7888058711,Sep 2019
No subyacente,v_inpc_nsubyacente,2019,10,2019-10-01,104.2911341161,Oct 2019
No subyacente,v_inpc_nsubyacente,2019,11,2019-11-01,107.0232764361,Nov 2019
No subyacente,v_inpc_nsubyacente,2019,12,2019-12-01,108.0965882528,Dic 2019
No subyacente,v_inpc_nsubyacente,2020,1,2020-01-01,109.1354567423,Ene 2020
No subyacente,v_inpc_nsubyacente,2020,2,2020-02-01,109.7541577043,Feb 2020
No subyacente,v_inpc_nsubyacente,2020,3,2020-03-01,108.5864782177,Mar 2020
No subyacente,v_inpc_nsubyacente,2020,4,2020-04-01,102.9761439739,Abr 2020
No subyacente,v_inpc_nsubyacente,2020,5,2020-05-01,103.6592519374,May 2020
No subyacente,v_inpc_nsubyacente,2020,6,2020-06-01,104.816118302,Jun 2020
No subyacente,v_inpc_nsubyacente,2020,7,2020-07-01,106.3710245466,Jul 2020
No subyacente,v_inpc_nsubyacente,2020,8,2020-08-01,107.045863133,Ago 2020
No subyacente,v_inpc_nsubyacente,2020,9,2020-09-01,107.0037321211,Sep 2020
No subyacente,v_inpc_nsubyacente,2020,10,2020-10-01,108.9008480818,Oct 2020
No subyacente,v_inpc_nsubyacente,2020,11,2020-11-01,109.515970609,Nov 2020
No subyacente,v_inpc_nsubyacente,2020,12,2020-12-01,109.3765880751,Dic 2020
No subyacente,v_inpc_nsubyacente,2021,1,2021-01-01,112.0061653234,Ene 2021
No subyacente,v_inpc_nsubyacente,2021,2,2021-02-01,113.5238844608,Feb 2021
No subyacente,v_inpc_nsubyacente,2021,3,2021-03-01,115.442104551,Mar 2021
No subyacente,v_inpc_nsubyacente,2021,4,2021-04-01,115.6799126175,Abr 2021
No subyacente,v_inpc_nsubyacente,2021,5,2021-05-01,114.8140208018,May 2021
No subyacente,v_inpc_nsubyacente,2021,6,2021-06-01,115.2945339442,Jun 2021
No subyacente,v_inpc_nsubyacente,2021,7,2021-07-01,116.3633905867,Jul 2021
No subyacente,v_inpc_nsubyacente,2021,8,2021-08-01,115.7589572093,Ago 2021
No subyacente,v_inpc_nsubyacente,2021,9,2021-09-01,117.0304510176,Sep 2021
No subyacente,v_inpc_nsubyacente,2021,10,2021-10-01,119.2169106442,Oct 2021
No subyacente,v_inpc_nsubyacente,2021,11,2021-11-01,123.3273754209,Nov 2021
No subyacente,v_inpc_nsubyacente,2021,12,2021-12-01,122.212430937,Dic 2021
No subyacente,v_inpc_nsubyacente,2022,1,2022-01-01,122.8511488035,Ene 2022
No subyacente,v_inpc_nsubyacente,2022,2,2022-02-01,124.1240946279,Feb 2022
No subyacente,v_inpc_nsubyacente,2022,3,2022-03-01,126.3506096956,Mar 2022
No subyacente,v_inpc_nsubyacente,2022,4,2022-04-01,126.1721801965,Abr 2022
No subyacente,v_inpc_nsubyacente,2022,5,2022-05-01,124.8791473124,May 2022
No subyacente,v_inpc_nsubyacente,2022,6,2022-06-01,126.2111436247,Jun 2022
No subyacente,v_inpc_nsubyacente,2022,7,2022-07-01,127.5870911977,Jul 2022
No subyacente,v_inpc_nsubyacente,2022,8,2022-08-01,128.0838414342,Ago 2022
No subyacente,v_inpc_nsubyacente,2022,9,2022-09-01,128.6889198504,Sep 2022
No subyacente,v_inpc_nsubyacente,2022,10,2022-10-01,129.1797277258,Oct 2022
No subyacente,v_inpc_nsubyacente,2022,11,2022-11-01,130.3963954565,Nov 2022
No subyacente,v_inpc_nsubyacente,2022,12,2022-12-01,129.874777171,Dic 2022
No subyacente,v_inpc_nsubyacente,2023,1,2023-01-01,130.6161070425,Ene 2023
No subyacente,v_inpc_nsubyacente,2023,2,2023-02-01,131.1365644593,Feb 2023
No subyacente,v_inpc_nsubyacente,2023,3,2023-03-01,130.4801958168,Mar 2023
No subyacente,v_inpc_nsubyacente,2023,4,2023-04-01,128.8488576172,Abr 2023
No subyacente,v_inpc_nsubyacente,2023,5,2023-05-01,126.424217308,May 2023
No subyacente,v_inpc_nsubyacente,2023,6,2023-06-01,125.7620878593,Jun 2023
No subyacente,v_inpc_nsubyacente,2023,7,2023-07-01,126.7338830942,Jul 2023
No subyacente,v_inpc_nsubyacente,2023,8,2023-08-01,128.5612808085,Ago 2023
No subyacente,v_inpc_nsubyacente,2023,9,2023-09-01,129.4590670695,Sep 2023
No subyacente,v_inpc_nsubyacente,2023,10,2023-10-01,129.9049874626,Oct 2023
No subyacente,v_inpc_nsubyacente,2023,11,2023-11-01,132.2563505369,Nov 2023
No subyacente,v_inpc_nsubyacente,2023,12,2023-12-01,134.2737308581,Dic 2023
No subyacente,v_inpc_nsubyacente,2024,1,2024-01-01,137.4621090251,Ene 2024
No subyacente,v_inpc_nsubyacente,2024,2,2024-02-01,135.9543432292,Feb 2024
No subyacente,v_inpc_nsubyacente,2024,3,2024-03-01,135.7383625614,Mar 2024
No subyacente,v_inpc_nsubyacente,2024,4,2024-04-01,135.9833900457,Abr 2024
No subyacente,v_inpc_nsubyacente,2024,5,2024-05-01,134.2464028702,May 2024
No subyacente,v_inpc_nsubyacente,2024,6,2024-06-01,135.4124670338,Jun 2024
No subyacente,v_inpc_nsubyacente,2024,7,2024-07-01,139.8659059224,Jul 2024
No subyacente,v_inpc_nsubyacente,2024,8,2024-08-01,138.886021438,Ago 2024
No subyacente,v_inpc_nsubyacente,2024,9,2024-09-01,137.879202771,Sep 2024
No subyacente,v_inpc_nsubyacente,2024,10,2024-10-01,139.8858081224,Oct 2024
No subyacente,v_inpc_nsubyacente,2024,11,2024-11-01,142.3076136099,Nov 2024
No subyacente,v_inpc_nsubyacente,2024,12,2024-12-01,142.25720724,Dic 2024
No subyacente,v_inpc_nsubyacente,2025,1,2025-01-01,142.0598009889,Ene 2025
No subyacente,v_inpc_nsubyacente,2025,2,2025-02-01,141.4994414695,Feb 2025
No subyacente,v_inpc_nsubyacente,2025,3,2025-03-01,141.3880774793,Mar 2025
No subyacente,v_inpc_nsubyacente,2025,4,2025-04-01,141.091894862,Abr 2025
No subyacente,v_inpc_nsubyacente,2025,5,2025-05-01,141.4188906124,May 2025
No subyacente,v_inpc_nsubyacente,2025,6,2025-06-01,141.2771001233,Jun 2025
No subyacente,v_inpc_nsubyacente,2025,7,2025-07-01,141.466147642,Jul 2025
No subyacente,v_inpc_nsubyacente,2025,8,2025-08-01,140.796352832,Ago 2025
No subyacente,v_inpc_nsubyacente,2025,9,2025-09-01,140.6602443428,Sep 2025
No subyacente,v_inpc_nsubyacente,2025,10,2025-10-01,141.5427330175,Oct 2025
No subyacente,v_inpc_nsubyacente,2025,11,2025-11-01,144.7731815623,Nov 2025
No subyacente,v_inpc_nsubyacente,2025,12,2025-12-01,144.5483652881,Dic 2025
No subyacente,v_inpc_nsubyacente,2026,1,2026-01-01,144.0298102489,Ene 2026
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,1,2018-01-01,101.191029814237,Ene 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,2,2018-02-01,99.273290921203,Feb 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,3,2018-03-01,99.649641966606,Mar 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,4,2018-04-01,99.156872721218,Abr 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,5,2018-05-01,98.095696032049,May 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,6,2018-06-01,97.7789699515,Jun 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,7,2018-07-01,99.645181425665,Jul 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,8,2018-08-01,101.5382144923,Ago 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,9,2018-09-01,101.3218172692,Sep 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,10,2018-10-01,100.6105764069,Oct 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,11,2018-11-01,104.1098414297,Nov 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2018,12,2018-12-01,108.3048821729,Dic 2018
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,1,2019-01-01,108.6860260823,Ene 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,2,2019-02-01,104.0365009274,Feb 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,3,2019-03-01,103.3388825023,Mar 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,4,2019-04-01,103.8835356745,Abr 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,5,2019-05-01,104.0595087934,May 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,6,2019-06-01,103.8728486405,Jun 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,7,2019-07-01,105.9496123281,Jul 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,8,2019-08-01,104.3644132348,Ago 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,9,2019-09-01,104.3387620243,Sep 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,10,2019-10-01,104.4521795832,Oct 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,11,2019-11-01,106.3787289647,Nov 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2019,12,2019-12-01,108.2689635822,Dic 2019
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,1,2020-01-01,110.250184389,Ene 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,2,2020-02-01,112.172526818,Feb 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,3,2020-03-01,113.630131852,Mar 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,4,2020-04-01,112.7305629644,Abr 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,5,2020-05-01,114.2445998953,May 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,6,2020-06-01,111.8623259754,Jun 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,7,2020-07-01,111.8254427547,Jul 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,8,2020-08-01,112.8107892935,Ago 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,9,2020-09-01,112.854011543,Sep 2020
No subyacente - Agropecuarios,v_nsubyacente_agropecuarios,2020,10,2020-10-01,114.4920271591,Oct 2020
